action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,inactive,13184027,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CCn1c(SCC(=O)c2ccc(O)c(O)c2)nnc1-c1ccccc1OC,,,CHEMBL1201862,,,,CHEMBL1310309,,CHEMBL1310309,,0,http://www.openphacts.org/units/Nanomolar,1385883,>,7,1,>,,IC50,nM,,94099.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.099
,inactive,13184028,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(N/N=C/c1cc([N+](=O)[O-])ccc1O)/C(=C\c1cccs1)NC(=O)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL3194528,,CHEMBL3194528,,0,http://www.openphacts.org/units/Nanomolar,1040272,>,7,1,>,,IC50,nM,,94101.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.101
,inactive,13184029,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(N/N=C/c1ccc(F)cc1)c1cc(-c2ccco2)nc2ccccc12,,,CHEMBL1201862,,,,CHEMBL1704267,,CHEMBL1704267,,0,http://www.openphacts.org/units/Nanomolar,1015881,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13184030,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(/C=N/n2c(COc3ccccc3C)nc3ccccc3c2=O)c(O)c([N+](=O)[O-])c1,,,CHEMBL1201862,,,,CHEMBL2006909,,CHEMBL2006909,,0,http://www.openphacts.org/units/Nanomolar,1027663,>,7,1,>,,IC50,nM,,94083.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.083
,inactive,13184031,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CN=C(S)NNC(=O)c1cccn(Cc2ccccc2)c1=O,,,CHEMBL1201862,,,,CHEMBL1906282,,CHEMBL1906282,,0,http://www.openphacts.org/units/Nanomolar,1502228,>,7,1,>,,IC50,nM,,94172.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.172
,inactive,13184032,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Oc1ccc(/C=N/Nc2ncnc3c2ncn3Cc2ccccc2)cc1O,,,CHEMBL1201862,,,,CHEMBL2007390,,CHEMBL2007390,,0,http://www.openphacts.org/units/Nanomolar,1026917,>,7,1,>,,IC50,nM,,94104.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.104
,inactive,13184033,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CN(C(=O)COC(=O)c1cc(-c2ccco2)nc2ccccc12)C1CCS(=O)(=O)C1,,,CHEMBL1201862,,,,CHEMBL1399979,,CHEMBL1399979,,0,http://www.openphacts.org/units/Nanomolar,1721124,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,,18234352,[],CHEMBL4050771,Binding affinity to bovine serum albumin by tryptophan quenching based HTS assay,A,,,BAO_0000190,BAO_0000357,single protein format,O=C(COc1cccc2ccccc12)Nc1cccc(C(=O)O)c1,,,CHEMBL4049413,Bioorg Med Chem Lett,2017.0,,CHEMBL4088576,,CHEMBL4088576,4.63,0,http://www.openphacts.org/units/Nanomolar,3025932,=,1,1,=,,IC50,nM,,23290.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,23.29
,,18296652,[],CHEMBL4123808,Antiglycation activity in bovine serum albumin assessed as inhibition of advanced glycated end product formation after 24 hrs in presence of alpha-D-glucose by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCCCCC(=O)c1cccc(C(=O)O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4118204,Bioorg Med Chem,2018.0,,CHEMBL4128067,,CHEMBL4128067,,0,http://www.openphacts.org/units/Nanomolar,3037217,=,1,1,=,,IC50,nM,,410820.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,410.82
,,18296653,[],CHEMBL4123808,Antiglycation activity in bovine serum albumin assessed as inhibition of advanced glycated end product formation after 24 hrs in presence of alpha-D-glucose by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCCCCCC(=O)c1c(O)cccc1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4118204,Bioorg Med Chem,2018.0,,CHEMBL4126685,,CHEMBL4126685,,0,http://www.openphacts.org/units/Nanomolar,3037218,=,1,1,=,,IC50,nM,,192090.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,192.09
,,18296654,[],CHEMBL4123808,Antiglycation activity in bovine serum albumin assessed as inhibition of advanced glycated end product formation after 24 hrs in presence of alpha-D-glucose by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCCCCCC(=O)c1c(O)cccc1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4118204,Bioorg Med Chem,2018.0,,CHEMBL4126837,,CHEMBL4126837,,0,http://www.openphacts.org/units/Nanomolar,3037219,=,1,1,=,,IC50,nM,,120840.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,120.84
,,18296655,[],CHEMBL4123808,Antiglycation activity in bovine serum albumin assessed as inhibition of advanced glycated end product formation after 24 hrs in presence of alpha-D-glucose by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCCCc1ccccc1)c1c(O)cccc1O,,,CHEMBL4118204,Bioorg Med Chem,2018.0,"{'bei': '14.44', 'le': '0.27', 'lle': '-0.54', 'sei': '8.20'}",CHEMBL1254269,MALABARICONE A,CHEMBL1254269,4.71,0,http://www.openphacts.org/units/Nanomolar,3037220,=,1,1,=,,IC50,nM,,19280.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,19.28
,,18296656,[],CHEMBL4123808,Antiglycation activity in bovine serum albumin assessed as inhibition of advanced glycated end product formation after 24 hrs in presence of alpha-D-glucose by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(O)c1C(=O)CCCCCCCCc1ccc(O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4118204,Bioorg Med Chem,2018.0,,CHEMBL491789,,CHEMBL491789,,0,http://www.openphacts.org/units/Nanomolar,3037221,=,1,1,=,,IC50,nM,,104270.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,104.27
,,18296657,[],CHEMBL4123808,Antiglycation activity in bovine serum albumin assessed as inhibition of advanced glycated end product formation after 24 hrs in presence of alpha-D-glucose by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCCCc1ccc(O)cc1)c1c(O)cccc1O,,,CHEMBL4118204,Bioorg Med Chem,2018.0,"{'bei': '12.83', 'le': '0.24', 'lle': '-0.57', 'sei': '5.65'}",CHEMBL489354,MALABARICONE B,CHEMBL489354,4.39,0,http://www.openphacts.org/units/Nanomolar,3037222,=,1,1,=,,IC50,nM,,40340.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,40.34
,,18296658,[],CHEMBL4123808,Antiglycation activity in bovine serum albumin assessed as inhibition of advanced glycated end product formation after 24 hrs in presence of alpha-D-glucose by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCCCc1ccc(O)c(O)c1)c1c(O)cccc1O,,,CHEMBL4118204,Bioorg Med Chem,2018.0,"{'bei': '13.46', 'le': '0.25', 'lle': '0.15', 'sei': '4.92'}",CHEMBL524100,MALABARICONE C,CHEMBL524100,4.82,0,http://www.openphacts.org/units/Nanomolar,3037223,=,1,1,=,,IC50,nM,,14990.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,14.99
,,18296659,[],CHEMBL4123808,Antiglycation activity in bovine serum albumin assessed as inhibition of advanced glycated end product formation after 24 hrs in presence of alpha-D-glucose by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4118204,Bioorg Med Chem,2018.0,,CHEMBL196,ASCORBIC ACID,CHEMBL196,,0,http://www.openphacts.org/units/Nanomolar,3037225,=,1,1,=,,IC50,nM,,155380.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,155.38
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25035115,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '15.0'}]",CHEMBL5243079,Inhibition of bovine serum albumin denaturation incubated for 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C2=NN(C(N)=O)C(c3cn(-c4ccccc4)nc3-c3ccccc3)C2)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,"{'bei': '9.97', 'le': '0.18', 'lle': '-0.42', 'sei': '5.09'}",CHEMBL5277159,,CHEMBL5277159,4.36,0,http://www.openphacts.org/units/Nanomolar,3920530,=,1,1,=,,IC50,nM,,43470.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,43.47
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036196,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3833', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '23.0'}]",CHEMBL5243334,Induction of bovine serum albumin denaturation incubated for 23 mins by UV-Visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(C1=C(c2ccccc2O)Oc2[nH]c(=S)[nH]c(=O)c2C1c1ccc(Cl)cc1)N1CCCCC1,,,CHEMBL5241112,RSC Med Chem,2022.0,,CHEMBL5266328,,CHEMBL5266328,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3920883,=,1,1,=,,IC50,ug.mL-1,,13.26,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,ug ml-1,UO_0000274,,13.26
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036197,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3833', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '23.0'}]",CHEMBL5243334,Induction of bovine serum albumin denaturation incubated for 23 mins by UV-Visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C2C(C(=O)N3CCCCC3)=C(c3ccccc3O)Oc3[nH]c(=S)[nH]c(=O)c32)cc1,,,CHEMBL5241112,RSC Med Chem,2022.0,,CHEMBL5279919,,CHEMBL5279919,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3920884,=,1,1,=,,IC50,ug.mL-1,,8.92,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,ug ml-1,UO_0000274,,8.92
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036198,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3833', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '23.0'}]",CHEMBL5243334,Induction of bovine serum albumin denaturation incubated for 23 mins by UV-Visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C2C(C(=O)N3CCCCC3)=C(c3ccccc3O)Oc3[nH]c(=S)[nH]c(=O)c32)ccc1O,,,CHEMBL5241112,RSC Med Chem,2022.0,,CHEMBL5266358,,CHEMBL5266358,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3920885,=,1,1,=,,IC50,ug.mL-1,,11.84,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,ug ml-1,UO_0000274,,11.84
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036199,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3833', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '23.0'}]",CHEMBL5243334,Induction of bovine serum albumin denaturation incubated for 23 mins by UV-Visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(C1=C(c2ccccc2O)Oc2[nH]c(=S)[nH]c(=O)c2C1c1ccc(O)cc1)N1CCCCC1,,,CHEMBL5241112,RSC Med Chem,2022.0,,CHEMBL5272468,,CHEMBL5272468,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3920886,=,1,1,=,,IC50,ug.mL-1,,9.43,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,ug ml-1,UO_0000274,,9.43
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036200,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3833', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '23.0'}]",CHEMBL5243334,Induction of bovine serum albumin denaturation incubated for 23 mins by UV-Visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(C1=C(c2ccccc2O)Oc2[nH]c(=S)[nH]c(=O)c2C1c1ccccc1)N1CCCCC1,,,CHEMBL5241112,RSC Med Chem,2022.0,,CHEMBL5271257,,CHEMBL5271257,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3920956,=,1,1,=,,IC50,ug.mL-1,,9.19,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,ug ml-1,UO_0000274,,9.19
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036201,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3833', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '23.0'}]",CHEMBL5243334,Induction of bovine serum albumin denaturation incubated for 23 mins by UV-Visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C2C(C(=O)N3CCCCC3)=C(c3ccccc3O)Oc3[nH]c(=S)[nH]c(=O)c32)cc1,,,CHEMBL5241112,RSC Med Chem,2022.0,,CHEMBL5285447,,CHEMBL5285447,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3920957,=,1,1,=,,IC50,ug.mL-1,,9.27,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,ug ml-1,UO_0000274,,9.27
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036202,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3833', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '23.0'}]",CHEMBL5243334,Induction of bovine serum albumin denaturation incubated for 23 mins by UV-Visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(C1=C(c2ccccc2O)Oc2[nH]c(=S)[nH]c(=O)c2C1c1ccc(Br)cc1)N1CCCCC1,,,CHEMBL5241112,RSC Med Chem,2022.0,,CHEMBL5290916,,CHEMBL5290916,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3920958,=,1,1,=,,IC50,ug.mL-1,,12.49,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,ug ml-1,UO_0000274,,12.49
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036203,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3833', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '23.0'}]",CHEMBL5243334,Induction of bovine serum albumin denaturation incubated for 23 mins by UV-Visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(C1=C(c2ccccc2O)Oc2[nH]c(=S)[nH]c(=O)c2C1c1ccc(F)cc1)N1CCCCC1,,,CHEMBL5241112,RSC Med Chem,2022.0,,CHEMBL5278862,,CHEMBL5278862,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3920959,=,1,1,=,,IC50,ug.mL-1,,5.92,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,ug ml-1,UO_0000274,,5.92
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036204,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3833', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '23.0'}]",CHEMBL5243334,Induction of bovine serum albumin denaturation incubated for 23 mins by UV-Visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(C1=C(c2ccccc2O)Oc2[nH]c(=S)[nH]c(=O)c2C1c1cc2ccccc2cc1O)N1CCCCC1,,,CHEMBL5241112,RSC Med Chem,2022.0,,CHEMBL5270068,,CHEMBL5270068,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3920960,=,1,1,=,,IC50,ug.mL-1,,10.58,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,ug ml-1,UO_0000274,,10.58
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036205,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3833', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '23.0'}]",CHEMBL5243334,Induction of bovine serum albumin denaturation incubated for 23 mins by UV-Visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],,,CHEMBL5241112,RSC Med Chem,2022.0,,CHEMBL1034,DICLOFENAC SODIUM,CHEMBL139,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3920961,=,1,1,=,,IC50,ug.mL-1,,18.51,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,ug ml-1,UO_0000274,,18.51
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25036206,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3833', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '23.0'}]",CHEMBL5243334,Induction of bovine serum albumin denaturation incubated for 23 mins by UV-Visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(C1=C(c2ccccc2O)Oc2[nH]c(=S)[nH]c(=O)c2C1c1ccccc1O)N1CCCCC1,,,CHEMBL5241112,RSC Med Chem,2022.0,,CHEMBL5272008,,CHEMBL5272008,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3920768,=,1,1,=,,IC50,ug.mL-1,,12.43,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,ug ml-1,UO_0000274,,12.43
